timestamp,timestamp_local,sn,rh,temp,lat,lon,device_state,pm1,pm25,pm10,co,no,no2,o3,co2
2023-06-30T23:59:51Z,2023-06-30T19:59:51Z,MOD-00353,52.1,24.5,39.9559,-75.18598,ACTIVE,33.812,34.621,34.66,956.154,2.463,9.676,32.894,
2023-06-30T23:48:51Z,2023-06-30T19:48:51Z,MOD-00353,52.2,24.4,39.9559,-75.18598,ACTIVE,34.547,35.2,35.488,961.722,2.468,10.122,32.574,
2023-06-30T23:47:51Z,2023-06-30T19:47:51Z,MOD-00353,52.1,24.4,39.9559,-75.18598,ACTIVE,33.972,34.603,35.04,959.33,2.465,10.888,32.298,
2023-06-30T23:46:51Z,2023-06-30T19:46:51Z,MOD-00353,52.1,24.4,39.9559,-75.18598,ACTIVE,33.85,34.327,36.718,955.636,2.466,9.673,32.597,
2023-06-30T23:45:51Z,2023-06-30T19:45:51Z,MOD-00353,52.0,24.4,39.9559,-75.18598,ACTIVE,35.657,36.173,37.433,953.654,2.465,10.987,32.621,
2023-06-30T23:44:51Z,2023-06-30T19:44:51Z,MOD-00353,51.8,24.4,39.9559,-75.18598,ACTIVE,34.344,34.839,35.021,960.364,2.463,10.182,31.771,
2023-06-30T23:43:51Z,2023-06-30T19:43:51Z,MOD-00353,51.7,24.4,39.9559,-75.18598,ACTIVE,34.078,34.658,34.697,952.636,2.464,10.51,31.795,
2023-06-30T23:42:51Z,2023-06-30T19:42:51Z,MOD-00353,51.5,24.5,39.9559,-75.18598,ACTIVE,33.797,34.281,34.358,950.012,2.462,10.92,31.842,
2023-06-30T23:41:51Z,2023-06-30T19:41:51Z,MOD-00353,51.2,24.5,39.9559,-75.18598,ACTIVE,32.031,32.629,35.954,951.867,2.459,9.833,31.914,
2023-06-30T23:40:51Z,2023-06-30T19:40:51Z,MOD-00353,50.5,24.5,39.9559,-75.18598,ACTIVE,34.795,35.283,35.669,957.29,3.209,6.584,34.751,
2023-06-30T23:39:51Z,2023-06-30T19:39:51Z,MOD-00353,50.0,24.5,39.9559,-75.18598,ACTIVE,34.776,35.446,35.828,954.772,3.214,6.722,34.863,
2023-06-30T23:38:51Z,2023-06-30T19:38:51Z,MOD-00353,50.0,24.5,39.9559,-75.18598,ACTIVE,34.112,34.588,35.313,951.077,3.214,6.722,35.454,
2023-06-30T23:37:51Z,2023-06-30T19:37:51Z,MOD-00353,50.0,24.5,39.9559,-75.18598,ACTIVE,35.542,36.028,36.205,956.003,3.213,7.397,35.75,
2023-06-30T23:36:51Z,2023-06-30T19:36:51Z,MOD-00353,50.0,24.5,39.9559,-75.18598,ACTIVE,34.823,35.463,37.487,956.824,3.214,6.759,35.159,
2023-06-30T23:35:51Z,2023-06-30T19:35:51Z,MOD-00353,50.1,24.6,39.9559,-75.18598,ACTIVE,33.817,34.402,34.661,963.019,3.212,5.938,36.021,
2023-06-30T23:34:51Z,2023-06-30T19:34:51Z,MOD-00353,50.1,24.6,39.9559,-75.18598,ACTIVE,35.676,36.325,40.07,961.787,3.213,7.264,35.429,
2023-06-30T23:33:51Z,2023-06-30T19:33:51Z,MOD-00353,50.2,24.6,39.9559,-75.18598,ACTIVE,33.836,34.373,34.373,962.537,3.211,7.485,34.816,
2023-06-30T23:32:51Z,2023-06-30T19:32:51Z,MOD-00353,50.4,24.6,39.9559,-75.18598,ACTIVE,34.233,34.729,34.906,968.553,3.212,8.29,35.659,
2023-06-30T23:31:51Z,2023-06-30T19:31:51Z,MOD-00353,50.4,24.6,39.9559,-75.18598,ACTIVE,33.476,34.021,35.937,966.501,3.212,9.015,35.363,
2023-06-30T23:30:51Z,2023-06-30T19:30:51Z,MOD-00353,50.6,24.6,39.9559,-75.18598,ACTIVE,34.781,35.221,35.944,972.927,3.158,10.334,33.836,
2023-06-30T23:29:51Z,2023-06-30T19:29:51Z,MOD-00353,52.6,24.6,39.9559,-75.18598,ACTIVE,34.862,35.432,35.728,973.969,2.406,12.113,33.375,
2023-06-30T23:28:51Z,2023-06-30T19:28:51Z,MOD-00353,52.6,24.6,39.9559,-75.18598,ACTIVE,34.07,34.719,34.798,980.538,2.405,12.113,33.375,
2023-06-30T23:27:51Z,2023-06-30T19:27:51Z,MOD-00353,52.7,24.6,39.9559,-75.18598,ACTIVE,35.057,35.86,36.049,976.772,2.406,12.377,33.352,
2023-06-30T23:26:51Z,2023-06-30T19:26:51Z,MOD-00353,52.7,24.6,39.9559,-75.18598,ACTIVE,33.626,34.29,34.519,977.182,2.405,12.496,33.652,
2023-06-30T23:25:51Z,2023-06-30T19:25:51Z,MOD-00353,52.8,24.6,39.9559,-75.18598,ACTIVE,35.253,35.835,36.469,980.395,2.406,13.023,33.328,
2023-06-30T23:24:51Z,2023-06-30T19:24:51Z,MOD-00353,52.8,24.6,39.9559,-75.18598,ACTIVE,34.951,35.615,36.424,980.395,2.406,13.023,33.028,
2023-06-30T23:23:51Z,2023-06-30T19:23:51Z,MOD-00353,52.9,24.6,39.9559,-75.18598,ACTIVE,34.469,35.142,35.736,979.914,2.406,12.954,32.704,
2023-06-30T23:22:51Z,2023-06-30T19:22:51Z,MOD-00353,52.9,24.6,39.9559,-75.18598,ACTIVE,35.144,35.68,35.792,983.609,2.406,13.674,33.305,
2023-06-30T23:21:51Z,2023-06-30T19:21:51Z,MOD-00353,52.9,24.6,39.9559,-75.18598,ACTIVE,35.049,35.698,36.178,982.377,2.404,13.312,33.906,
2023-06-30T23:20:51Z,2023-06-30T19:20:51Z,MOD-00353,52.9,24.6,39.9559,-75.18598,ACTIVE,35.877,36.447,36.8,981.556,2.404,13.674,32.704,
2023-06-30T23:19:51Z,2023-06-30T19:19:51Z,MOD-00353,53.0,24.6,39.9559,-75.18598,ACTIVE,33.812,34.429,35.08,981.895,2.405,12.872,33.282,
2023-06-30T23:18:51Z,2023-06-30T19:18:51Z,MOD-00353,53.0,24.6,39.9559,-75.18598,ACTIVE,35.033,35.609,36.049,981.074,2.404,13.26,32.681,
2023-06-30T23:17:51Z,2023-06-30T19:17:51Z,MOD-00353,53.1,24.6,39.9559,-75.18598,ACTIVE,35.315,35.959,36.073,980.593,2.405,12.919,32.658,
2023-06-30T23:16:51Z,2023-06-30T19:16:51Z,MOD-00353,53.1,24.6,39.9559,-75.18598,ACTIVE,35.447,35.923,46.745,977.309,2.406,12.716,32.658,
2023-06-30T23:15:51Z,2023-06-30T19:15:51Z,MOD-00353,53.1,24.6,39.9559,-75.18598,ACTIVE,35.911,36.551,36.743,981.003,2.405,12.716,33.259,
2023-06-30T23:14:51Z,2023-06-30T19:14:51Z,MOD-00353,53.0,24.6,39.9559,-75.18598,ACTIVE,34.398,34.92,34.958,973.685,2.406,13.26,32.681,
2023-06-30T23:13:51Z,2023-06-30T19:13:51Z,MOD-00353,53.0,24.6,39.9559,-75.18598,ACTIVE,34.425,35.071,35.109,978.201,2.404,12.872,32.681,
2023-06-30T23:12:51Z,2023-06-30T19:12:51Z,MOD-00353,53.0,24.6,39.9559,-75.18598,ACTIVE,35.141,35.667,36.477,978.201,2.404,13.26,33.282,
2023-06-30T23:11:51Z,2023-06-30T19:11:51Z,MOD-00353,52.9,24.6,39.9559,-75.18598,ACTIVE,36.3,36.738,36.854,970.062,2.404,12.383,33.005,
2023-06-30T23:10:51Z,2023-06-30T19:10:51Z,MOD-00353,52.9,24.6,39.9559,-75.18598,ACTIVE,36.008,36.553,37.45,968.83,2.405,12.752,33.005,
2023-06-30T23:09:51Z,2023-06-30T19:09:51Z,MOD-00353,52.9,24.6,39.9559,-75.18598,ACTIVE,36.801,37.362,37.693,967.188,2.405,12.752,33.005,
2023-06-30T23:08:51Z,2023-06-30T19:08:51Z,MOD-00353,52.8,24.5,39.9559,-75.18598,ACTIVE,35.561,36.128,56.408,970.025,2.406,13.073,33.031,
2023-06-30T23:07:51Z,2023-06-30T19:07:51Z,MOD-00353,52.8,24.5,39.9559,-75.18598,ACTIVE,36.68,37.279,37.317,965.92,2.407,12.744,32.43,
2023-06-30T23:06:51Z,2023-06-30T19:06:51Z,MOD-00353,52.7,24.5,39.9559,-75.18598,ACTIVE,34.992,35.564,35.641,963.528,2.406,13.025,33.055,
2023-06-30T23:05:51Z,2023-06-30T19:05:51Z,MOD-00353,52.4,24.5,39.9559,-75.18598,ACTIVE,37.217,37.882,38.165,960.046,2.405,12.795,32.525,
2023-06-30T23:04:51Z,2023-06-30T19:04:51Z,MOD-00353,52.3,24.5,39.9559,-75.18598,ACTIVE,35.008,35.762,36.06,959.296,2.465,12.736,32.848,
2023-06-30T23:03:51Z,2023-06-30T19:03:51Z,MOD-00353,52.1,24.5,39.9559,-75.18598,ACTIVE,36.626,37.214,37.475,959.849,2.462,10.78,33.194,
2023-06-30T23:02:51Z,2023-06-30T19:02:51Z,MOD-00353,51.6,24.5,39.9559,-75.18598,ACTIVE,37.264,37.917,39.393,960.614,2.458,11.785,33.906,
2023-06-30T23:01:51Z,2023-06-30T19:01:51Z,MOD-00353,50.8,24.5,39.9559,-75.18598,ACTIVE,37.282,37.829,37.908,958.309,3.199,9.057,36.168,
2023-06-30T23:00:51Z,2023-06-30T19:00:51Z,MOD-00353,50.5,24.5,39.9559,-75.18598,ACTIVE,37.89,38.43,39.323,956.059,3.205,6.584,36.233,
2023-06-30T22:49:51Z,2023-06-30T18:49:51Z,MOD-00353,52.4,24.7,39.9559,-75.18598,ACTIVE,37.148,37.723,39.581,964.367,2.402,12.664,34.016,
2023-06-30T22:48:51Z,2023-06-30T18:48:51Z,MOD-00353,52.4,24.7,39.9559,-75.18598,ACTIVE,36.727,37.354,37.915,968.472,2.402,11.996,34.016,
2023-06-30T22:47:51Z,2023-06-30T18:47:51Z,MOD-00353,52.4,24.6,39.9559,-75.18598,ACTIVE,36.59,37.334,37.446,961.386,2.404,12.579,33.421,
2023-06-30T22:46:51Z,2023-06-30T18:46:51Z,MOD-00353,52.4,24.6,39.9559,-75.18598,ACTIVE,38.112,38.736,38.92,959.744,2.403,12.739,33.121,
2023-06-30T22:45:51Z,2023-06-30T18:45:51Z,MOD-00353,52.4,24.6,39.9559,-75.18598,ACTIVE,38.256,38.779,39.206,959.333,2.403,12.679,33.72,
2023-06-30T22:44:51Z,2023-06-30T18:44:51Z,MOD-00353,52.3,24.6,39.9559,-75.18598,ACTIVE,36.771,37.34,38.056,957.352,2.405,11.362,33.444,
2023-06-30T22:43:51Z,2023-06-30T18:43:51Z,MOD-00353,52.3,24.6,39.9559,-75.18598,ACTIVE,37.313,37.972,38.088,960.225,2.403,12.605,34.043,
2023-06-30T22:42:51Z,2023-06-30T18:42:51Z,MOD-00353,52.3,24.6,39.9559,-75.18598,ACTIVE,39.196,39.934,40.128,953.657,2.406,12.605,34.043,
2023-06-30T22:41:51Z,2023-06-30T18:41:51Z,MOD-00353,52.2,24.6,39.9559,-75.18598,ACTIVE,38.648,39.49,39.647,956.191,2.404,11.358,34.065,
2023-06-30T22:40:51Z,2023-06-30T18:40:51Z,MOD-00353,52.2,24.6,39.9559,-75.18598,ACTIVE,37.372,38.011,40.789,954.96,2.404,11.485,33.467,
2023-06-30T22:39:51Z,2023-06-30T18:39:51Z,MOD-00353,52.2,24.6,39.9559,-75.18598,ACTIVE,37.917,38.558,39.254,957.012,2.406,11.05,34.365,
2023-06-30T22:38:51Z,2023-06-30T18:38:51Z,MOD-00353,52.1,24.6,39.9559,-75.18598,ACTIVE,37.013,37.787,38.571,958.725,2.404,11.305,34.088,
2023-06-30T22:37:51Z,2023-06-30T18:37:51Z,MOD-00353,52.1,24.6,39.9559,-75.18598,ACTIVE,38.514,39.191,39.733,953.389,2.404,11.442,33.49,
2023-06-30T22:36:51Z,2023-06-30T18:36:51Z,MOD-00353,52.0,24.6,39.9559,-75.18598,ACTIVE,37.567,38.178,38.818,953.87,2.404,10.641,33.214,
2023-06-30T22:35:51Z,2023-06-30T18:35:51Z,MOD-00353,52.0,24.6,39.9559,-75.18598,ACTIVE,40.315,41.05,41.725,954.691,2.403,10.998,34.111,
2023-06-30T22:34:51Z,2023-06-30T18:34:51Z,MOD-00353,51.9,24.6,39.9559,-75.18598,ACTIVE,38.612,39.364,40.707,956.815,2.405,11.122,33.835,
2023-06-30T22:33:51Z,2023-06-30T18:33:51Z,MOD-00353,51.9,24.6,39.9559,-75.18598,ACTIVE,40.531,41.14,51.342,955.994,2.405,10.946,34.432,
2023-06-30T22:32:51Z,2023-06-30T18:32:51Z,MOD-00353,51.9,24.6,39.9559,-75.18598,ACTIVE,39.847,40.47,40.947,955.583,2.403,11.122,34.731,
2023-06-30T22:31:51Z,2023-06-30T18:31:51Z,MOD-00353,51.8,24.6,39.9559,-75.18598,ACTIVE,39.384,40.186,40.788,953.191,2.46,11.395,33.858,
2023-06-30T22:30:51Z,2023-06-30T18:30:51Z,MOD-00353,51.7,24.6,39.9559,-75.18598,ACTIVE,39.655,40.429,41.045,956.957,2.461,11.525,33.881,
2023-06-30T22:29:51Z,2023-06-30T18:29:51Z,MOD-00353,51.5,24.6,39.9559,-75.18598,ACTIVE,40.541,41.23,41.881,956.688,2.458,12.013,33.927,
2023-06-30T22:28:51Z,2023-06-30T18:28:51Z,MOD-00353,51.4,24.6,39.9559,-75.18598,ACTIVE,39.172,39.94,41.599,955.938,2.459,10.997,34.545,
2023-06-30T22:27:51Z,2023-06-30T18:27:51Z,MOD-00353,51.2,24.6,39.9559,-75.18598,ACTIVE,40.11,40.768,40.847,956.901,3.2,11.224,33.698,
2023-06-30T22:26:51Z,2023-06-30T18:26:51Z,MOD-00353,51.0,24.6,39.9559,-75.18598,ACTIVE,41.716,42.518,44.587,948.423,3.204,18.96,34.635,
2023-06-30T22:25:51Z,2023-06-30T18:25:51Z,MOD-00353,50.5,24.6,39.9559,-75.18598,ACTIVE,40.706,41.289,41.709,951.241,3.209,7.175,35.044,
2023-06-30T22:24:51Z,2023-06-30T18:24:51Z,MOD-00353,49.7,24.6,39.9559,-75.18598,ACTIVE,42.315,43.105,44.097,955.503,3.218,9.192,36.403,
2023-06-30T22:23:51Z,2023-06-30T18:23:51Z,MOD-00353,49.6,24.6,39.9559,-75.18598,ACTIVE,41.73,42.445,42.561,957.627,3.225,10.355,37.603,
2023-06-30T22:22:51Z,2023-06-30T18:22:51Z,MOD-00353,49.5,24.6,39.9559,-75.18598,ACTIVE,41.222,41.941,42.715,956.466,3.226,10.032,37.035,
2023-06-30T22:21:51Z,2023-06-30T18:21:51Z,MOD-00353,49.5,24.6,39.9559,-75.18598,ACTIVE,42.269,43.085,43.202,958.519,3.226,10.032,37.33,
2023-06-30T22:20:51Z,2023-06-30T18:20:51Z,MOD-00353,49.4,24.7,39.9559,-75.18598,ACTIVE,41.218,41.863,42.298,954.182,3.227,11.478,36.759,
2023-06-30T22:19:51Z,2023-06-30T18:19:51Z,MOD-00353,49.5,24.7,39.9559,-75.18598,ACTIVE,42.12,42.727,43.292,956.164,3.225,10.511,38.209,
2023-06-30T22:18:51Z,2023-06-30T18:18:51Z,MOD-00353,49.5,24.7,39.9559,-75.18598,ACTIVE,41.16,41.929,42.225,960.269,3.284,10.647,37.326,
2023-06-30T22:17:51Z,2023-06-30T18:17:51Z,MOD-00353,49.5,24.7,39.9559,-75.18598,ACTIVE,42.658,43.248,43.51,952.059,3.284,10.511,36.443,
2023-06-30T22:16:51Z,2023-06-30T18:16:51Z,MOD-00353,49.5,24.7,39.9559,-75.18598,ACTIVE,41.694,42.601,43.1,959.037,3.225,10.647,37.62,
2023-06-30T22:15:51Z,2023-06-30T18:15:51Z,MOD-00353,49.5,24.7,39.9559,-75.18598,ACTIVE,41.569,42.271,42.953,965.606,3.284,10.572,37.62,
2023-06-30T22:14:51Z,2023-06-30T18:14:51Z,MOD-00353,49.7,24.8,39.9559,-75.18598,ACTIVE,42.299,42.972,43.01,959.824,3.279,9.57,36.691,
2023-06-30T22:13:51Z,2023-06-30T18:13:51Z,MOD-00353,51.4,24.8,39.9559,-75.18598,ACTIVE,40.624,41.458,41.992,954.923,2.409,11.036,34.836,
2023-06-30T22:12:51Z,2023-06-30T18:12:51Z,MOD-00353,51.4,24.7,39.9559,-75.18598,ACTIVE,41.819,42.502,43.139,956.046,2.411,11.216,34.542,
2023-06-30T22:11:51Z,2023-06-30T18:11:51Z,MOD-00353,51.4,24.7,39.9559,-75.18598,ACTIVE,40.726,41.439,42.941,954.404,2.411,11.758,35.137,
2023-06-30T22:10:51Z,2023-06-30T18:10:51Z,MOD-00353,51.4,24.7,39.9559,-75.18598,ACTIVE,41.794,42.65,43.206,956.867,2.413,11.485,34.542,
2023-06-30T22:09:51Z,2023-06-30T18:09:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,40.823,41.619,41.844,955.707,2.411,10.417,34.862,
2023-06-30T22:08:51Z,2023-06-30T18:08:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,40.308,40.958,41.536,956.528,2.412,11.116,34.862,
2023-06-30T22:07:51Z,2023-06-30T18:07:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,40.202,40.877,41.342,953.244,2.411,11.116,35.457,
2023-06-30T22:06:51Z,2023-06-30T18:06:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,41.297,41.931,42.889,946.675,2.411,10.417,34.862,
2023-06-30T22:05:51Z,2023-06-30T18:05:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,41.629,42.37,42.968,956.117,2.411,10.255,35.457,
2023-06-30T22:04:51Z,2023-06-30T18:04:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,41.043,41.865,42.302,954.065,2.41,11.116,35.159,
2023-06-30T22:03:51Z,2023-06-30T18:03:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,40.13,40.791,41.163,950.37,2.411,10.417,36.052,
2023-06-30T22:02:51Z,2023-06-30T18:02:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,40.272,41.064,41.912,952.012,2.411,10.417,35.159,
2023-06-30T22:01:51Z,2023-06-30T18:01:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,40.58,41.37,42.113,955.296,2.411,11.379,34.862,
2023-06-30T22:00:51Z,2023-06-30T18:00:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,41.324,42.1,42.251,955.707,2.411,10.417,35.457,
2023-06-30T21:59:51Z,2023-06-30T17:59:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,40.257,41.053,41.167,949.138,2.411,11.379,35.159,
2023-06-30T21:58:51Z,2023-06-30T17:58:51Z,MOD-00353,51.3,24.7,39.9559,-75.18598,ACTIVE,42.339,43.261,43.975,950.37,2.411,10.255,35.754,
2023-06-30T21:57:51Z,2023-06-30T17:57:51Z,MOD-00353,51.2,24.7,39.9559,-75.18598,ACTIVE,40.365,41.168,41.825,950.031,3.2,11.366,35.182,
2023-06-30T21:56:51Z,2023-06-30T17:56:51Z,MOD-00353,51.2,24.7,39.9559,-75.18598,ACTIVE,41.819,42.585,43.517,946.746,2.41,9.8,35.182,
2023-06-30T21:55:51Z,2023-06-30T17:55:51Z,MOD-00353,51.1,24.7,39.9559,-75.18598,ACTIVE,40.618,41.406,42.273,948.049,3.202,10.077,35.204,
2023-06-30T21:54:51Z,2023-06-30T17:54:51Z,MOD-00353,51.1,24.7,39.9559,-75.18598,ACTIVE,40.99,41.799,41.95,948.87,3.202,10.239,34.907,
2023-06-30T21:53:51Z,2023-06-30T17:53:51Z,MOD-00353,51.0,24.7,39.9559,-75.18598,ACTIVE,41.114,41.792,41.909,943.194,3.201,10.328,35.226,
2023-06-30T21:52:51Z,2023-06-30T17:52:51Z,MOD-00353,50.9,24.7,39.9559,-75.18598,ACTIVE,43.309,44.082,44.556,943.675,3.151,10.139,35.248,
2023-06-30T21:51:51Z,2023-06-30T17:51:51Z,MOD-00353,50.8,24.7,39.9559,-75.18598,ACTIVE,41.866,42.629,42.967,948.262,3.204,10.015,34.678,
2023-06-30T21:50:51Z,2023-06-30T17:50:51Z,MOD-00353,50.6,24.7,39.9559,-75.18598,ACTIVE,41.416,42.18,42.298,938.141,3.208,7.737,35.611,
2023-06-30T21:49:51Z,2023-06-30T17:49:51Z,MOD-00353,50.3,24.7,39.9559,-75.18598,ACTIVE,42.164,42.917,44.183,938.354,3.212,7.183,37.156,
2023-06-30T21:48:51Z,2023-06-30T17:48:51Z,MOD-00353,49.6,24.7,39.9559,-75.18598,ACTIVE,41.596,42.254,42.959,948.704,3.223,10.103,37.01,
2023-06-30T21:47:51Z,2023-06-30T17:47:51Z,MOD-00353,49.1,24.7,39.9559,-75.18598,ACTIVE,42.224,43.068,43.496,944.133,3.289,10.502,37.998,
2023-06-30T21:46:51Z,2023-06-30T17:46:51Z,MOD-00353,49.2,24.7,39.9559,-75.18598,ACTIVE,42.489,43.28,43.317,940.778,3.259,11.494,38.271,
2023-06-30T21:45:51Z,2023-06-30T17:45:51Z,MOD-00353,49.1,24.7,39.9559,-75.18598,ACTIVE,41.223,41.846,41.922,942.491,3.289,10.502,37.998,
2023-06-30T21:44:51Z,2023-06-30T17:44:51Z,MOD-00353,49.1,24.8,39.9559,-75.18598,ACTIVE,42.065,42.891,43.09,940.957,3.799,11.572,37.407,
2023-06-30T21:43:51Z,2023-06-30T17:43:51Z,MOD-00353,49.1,24.8,39.9559,-75.18598,ACTIVE,40.343,41.048,41.645,945.062,3.799,11.572,38.287,
2023-06-30T21:42:51Z,2023-06-30T17:42:51Z,MOD-00353,49.3,24.8,39.9559,-75.18598,ACTIVE,41.577,42.234,42.411,949.025,3.286,10.94,37.658,
2023-06-30T21:41:51Z,2023-06-30T17:41:51Z,MOD-00353,49.3,24.8,39.9559,-75.18598,ACTIVE,43.746,44.416,44.627,947.383,3.286,10.599,37.952,
2023-06-30T21:40:51Z,2023-06-30T17:40:51Z,MOD-00353,49.4,24.8,39.9559,-75.18598,ACTIVE,42.986,43.844,43.96,952.238,3.284,9.864,38.813,
2023-06-30T21:39:51Z,2023-06-30T17:39:51Z,MOD-00353,49.4,24.8,39.9559,-75.18598,ACTIVE,43.364,44.172,45.426,949.775,3.284,9.864,39.988,
2023-06-30T21:12:51Z,2023-06-30T17:12:51Z,MOD-00353,49.0,24.7,39.9559,-75.18598,ACTIVE,43.279,43.976,44.016,945.025,3.29,11.15,38.606,
2023-06-30T21:11:51Z,2023-06-30T17:11:51Z,MOD-00353,49.0,24.8,39.9559,-75.18598,ACTIVE,43.812,44.559,44.82,948.417,3.771,11.463,37.722,
2023-06-30T21:10:51Z,2023-06-30T17:10:51Z,MOD-00353,49.0,24.8,39.9559,-75.18598,ACTIVE,44.033,44.773,44.945,950.88,3.772,9.089,38.894,
2023-06-30T21:09:51Z,2023-06-30T17:09:51Z,MOD-00353,48.9,24.8,39.9559,-75.18598,ACTIVE,43.538,44.455,44.878,946.435,3.772,7.773,38.915,
2023-06-30T21:08:51Z,2023-06-30T17:08:51Z,MOD-00353,49.0,24.8,39.9559,-75.18598,ACTIVE,43.93,44.715,45.24,956.627,3.77,11.463,38.894,
2023-06-30T21:07:51Z,2023-06-30T17:07:51Z,MOD-00353,49.0,24.8,39.9559,-75.18598,ACTIVE,43.615,44.407,45.046,951.701,3.77,8.579,38.601,
2023-06-30T21:06:51Z,2023-06-30T17:06:51Z,MOD-00353,49.3,24.8,39.9559,-75.18598,ACTIVE,44.087,44.873,45.247,958.056,3.794,10.508,39.127,
2023-06-30T21:05:51Z,2023-06-30T17:05:51Z,MOD-00353,49.4,24.9,39.9559,-75.18598,ACTIVE,41.435,42.284,42.501,958.503,3.283,10.405,38.808,
2023-06-30T21:04:51Z,2023-06-30T17:04:51Z,MOD-00353,49.3,24.9,39.9559,-75.18598,ACTIVE,43.855,44.854,46.27,963.911,3.796,9.587,40.002,
2023-06-30T21:03:51Z,2023-06-30T17:03:51Z,MOD-00353,49.8,24.9,39.9559,-75.18598,ACTIVE,45.379,46.378,47.21,964.377,3.275,9.242,36.371,
2023-06-30T21:02:51Z,2023-06-30T17:02:51Z,MOD-00353,51.3,24.9,39.9559,-75.18598,ACTIVE,42.507,43.283,43.397,958.796,2.409,11.129,35.746,
2023-06-30T21:01:51Z,2023-06-30T17:01:51Z,MOD-00353,51.3,24.9,39.9559,-75.18598,ACTIVE,41.899,42.787,43.148,961.67,2.409,10.27,36.043,
2023-06-30T21:00:51Z,2023-06-30T17:00:51Z,MOD-00353,51.3,24.9,39.9559,-75.18598,ACTIVE,42.932,43.572,43.866,964.543,2.409,11.129,36.043,
2023-06-30T20:59:51Z,2023-06-30T16:59:51Z,MOD-00353,51.2,24.9,39.9559,-75.18598,ACTIVE,42.667,43.319,43.564,964.614,2.459,10.548,35.768,
2023-06-30T20:58:51Z,2023-06-30T16:58:51Z,MOD-00353,51.2,24.9,39.9559,-75.18598,ACTIVE,42.5,43.251,43.367,962.151,2.459,10.548,35.175,
2023-06-30T20:57:51Z,2023-06-30T16:57:51Z,MOD-00353,51.2,24.9,39.9559,-75.18598,ACTIVE,43.427,44.342,45.218,963.793,2.459,12.276,35.768,
2023-06-30T20:56:51Z,2023-06-30T16:56:51Z,MOD-00353,51.2,24.9,39.9559,-75.18598,ACTIVE,42.729,43.529,44.191,965.435,2.459,9.972,36.362,
2023-06-30T20:55:51Z,2023-06-30T16:55:51Z,MOD-00353,51.1,24.9,39.9559,-75.18598,ACTIVE,42.595,43.403,43.868,965.506,2.458,10.466,36.383,
2023-06-30T20:54:51Z,2023-06-30T16:54:51Z,MOD-00353,51.1,24.8,39.9559,-75.18598,ACTIVE,42.288,43.087,43.353,965.809,3.202,10.228,36.091,
2023-06-30T20:53:51Z,2023-06-30T16:53:51Z,MOD-00353,51.1,24.8,39.9559,-75.18598,ACTIVE,43.734,44.531,47.608,963.346,3.202,10.228,36.685,
2023-06-30T20:52:51Z,2023-06-30T16:52:51Z,MOD-00353,51.1,24.8,39.9559,-75.18598,ACTIVE,42.46,43.285,43.753,968.682,3.202,10.5,36.388,
2023-06-30T20:51:51Z,2023-06-30T16:51:51Z,MOD-00353,51.1,24.8,39.9559,-75.18598,ACTIVE,43.066,43.913,44.138,967.861,3.202,10.5,36.685,
2023-06-30T20:50:51Z,2023-06-30T16:50:51Z,MOD-00353,51.1,24.8,39.9559,-75.18598,ACTIVE,44.81,45.731,45.883,963.346,3.202,9.534,35.794,
2023-06-30T20:49:51Z,2023-06-30T16:49:51Z,MOD-00353,51.0,24.8,39.9559,-75.18598,ACTIVE,41.825,42.483,44.052,956.438,3.201,9.176,36.409,
2023-06-30T20:48:51Z,2023-06-30T16:48:51Z,MOD-00353,51.0,24.8,39.9559,-75.18598,ACTIVE,43.08,43.829,43.943,964.648,3.201,10.275,35.816,
2023-06-30T20:47:51Z,2023-06-30T16:47:51Z,MOD-00353,51.0,24.8,39.9559,-75.18598,ACTIVE,42.723,43.532,49.048,964.648,3.201,10.275,35.816,
2023-06-30T20:46:51Z,2023-06-30T16:46:51Z,MOD-00353,50.9,24.8,39.9559,-75.18598,ACTIVE,43.349,44.041,45.882,961.435,3.203,9.202,35.542,
2023-06-30T20:45:51Z,2023-06-30T16:45:51Z,MOD-00353,50.9,24.8,39.9559,-75.18598,ACTIVE,42.978,43.866,44.181,961.435,3.203,10.253,35.542,
2023-06-30T20:44:51Z,2023-06-30T16:44:51Z,MOD-00353,50.8,24.8,39.9559,-75.18598,ACTIVE,43.977,44.651,47.365,966.022,3.204,8.364,36.156,
2023-06-30T20:43:51Z,2023-06-30T16:43:51Z,MOD-00353,50.8,24.8,39.9559,-75.18598,ACTIVE,42.225,43.109,43.799,960.685,3.204,9.145,35.86,
