timestamp,timestamp_local,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10
2023-07-15T23:20:05Z,2023-07-15T19:20:05Z,MOD-PM-00955,47.02,27.93,0.0,39.956,-75.186,ACTIVE,5.083,5.381,5.381
2023-07-15T23:19:05Z,2023-07-15T19:19:05Z,MOD-PM-00955,47.05,27.95,0.0,39.956,-75.186,ACTIVE,5.312,5.738,5.848
2023-07-15T23:18:05Z,2023-07-15T19:18:05Z,MOD-PM-00955,46.37,27.98,0.0,39.956,-75.186,ACTIVE,5.34,5.416,5.47
2023-07-15T23:17:05Z,2023-07-15T19:17:05Z,MOD-PM-00955,46.75,28.01,0.0,39.956,-75.186,ACTIVE,4.932,5.132,5.376
2023-07-15T23:16:05Z,2023-07-15T19:16:05Z,MOD-PM-00955,46.55,28.04,0.0,39.956,-75.186,ACTIVE,4.765,5.114,5.236
2023-07-15T23:15:05Z,2023-07-15T19:15:05Z,MOD-PM-00955,48.69,28.06,0.0,39.956,-75.186,ACTIVE,4.823,5.312,5.371
2023-07-15T23:14:05Z,2023-07-15T19:14:05Z,MOD-PM-00955,50.24,28.06,0.0,39.956,-75.186,ACTIVE,5.427,5.819,5.99
2023-07-15T23:13:05Z,2023-07-15T19:13:05Z,MOD-PM-00955,50.18,28.04,0.0,39.956,-75.186,ACTIVE,5.387,5.69,5.803
2023-07-15T23:12:05Z,2023-07-15T19:12:05Z,MOD-PM-00955,50.22,28.03,0.0,39.956,-75.186,ACTIVE,4.866,5.093,5.358
2023-07-15T23:11:05Z,2023-07-15T19:11:05Z,MOD-PM-00955,50.13,28.02,0.0,39.956,-75.186,ACTIVE,4.741,5.117,5.842
2023-07-15T23:10:05Z,2023-07-15T19:10:05Z,MOD-PM-00955,50.11,28.01,0.0,39.956,-75.186,ACTIVE,5.277,5.674,5.797
2023-07-15T23:09:05Z,2023-07-15T19:09:05Z,MOD-PM-00955,50.28,28.01,0.0,39.956,-75.186,ACTIVE,5.323,5.551,5.614
2023-07-15T23:08:05Z,2023-07-15T19:08:05Z,MOD-PM-00955,50.16,28.0,0.0,39.956,-75.186,ACTIVE,5.321,5.621,6.462
2023-07-15T23:07:05Z,2023-07-15T19:07:05Z,MOD-PM-00955,50.18,27.99,0.0,39.956,-75.186,ACTIVE,5.627,5.854,5.854
2023-07-15T23:06:05Z,2023-07-15T19:06:05Z,MOD-PM-00955,50.14,27.99,0.0,39.956,-75.186,ACTIVE,4.526,4.986,5.909
2023-07-15T23:05:05Z,2023-07-15T19:05:05Z,MOD-PM-00955,50.24,27.98,0.0,39.956,-75.186,ACTIVE,5.11,5.395,6.164
2023-07-15T23:04:05Z,2023-07-15T19:04:05Z,MOD-PM-00955,49.99,27.97,0.0,39.956,-75.186,ACTIVE,5.748,5.919,5.976
2023-07-15T23:03:05Z,2023-07-15T19:03:05Z,MOD-PM-00955,50.13,27.97,0.0,39.956,-75.186,ACTIVE,5.339,5.618,5.727
2023-07-15T23:02:05Z,2023-07-15T19:02:05Z,MOD-PM-00955,50.3,27.95,0.0,39.956,-75.186,ACTIVE,5.112,5.396,5.564
2023-07-15T23:01:05Z,2023-07-15T19:01:05Z,MOD-PM-00955,50.21,27.94,0.0,39.956,-75.186,ACTIVE,4.952,5.353,19.461
2023-07-15T23:00:05Z,2023-07-15T19:00:05Z,MOD-PM-00955,50.01,27.93,0.0,39.956,-75.186,ACTIVE,4.689,4.868,4.925
2023-07-15T22:59:05Z,2023-07-15T18:59:05Z,MOD-PM-00955,46.81,27.95,0.0,39.956,-75.186,ACTIVE,6.13,6.474,6.647
2023-07-15T22:58:05Z,2023-07-15T18:58:05Z,MOD-PM-00955,46.41,27.98,0.0,39.956,-75.186,ACTIVE,4.943,5.247,5.414
2023-07-15T22:57:05Z,2023-07-15T18:57:05Z,MOD-PM-00955,46.24,28.02,0.0,39.956,-75.186,ACTIVE,5.374,5.628,6.426
2023-07-15T22:56:05Z,2023-07-15T18:56:05Z,MOD-PM-00955,46.35,28.05,0.0,39.956,-75.186,ACTIVE,4.911,5.273,5.649
2023-07-15T22:55:05Z,2023-07-15T18:55:05Z,MOD-PM-00955,46.32,28.08,0.0,39.956,-75.186,ACTIVE,5.18,5.631,8.701
2023-07-15T22:54:05Z,2023-07-15T18:54:05Z,MOD-PM-00955,46.53,28.11,0.0,39.956,-75.186,ACTIVE,5.427,5.677,5.677
2023-07-15T22:53:05Z,2023-07-15T18:53:05Z,MOD-PM-00955,46.39,28.13,0.0,39.956,-75.186,ACTIVE,4.71,4.926,5.05
2023-07-15T22:52:05Z,2023-07-15T18:52:05Z,MOD-PM-00955,46.2,28.17,0.0,39.956,-75.186,ACTIVE,5.316,5.635,5.759
2023-07-15T22:51:05Z,2023-07-15T18:51:05Z,MOD-PM-00955,46.46,28.2,0.0,39.956,-75.186,ACTIVE,5.252,5.528,5.959
2023-07-15T22:50:05Z,2023-07-15T18:50:05Z,MOD-PM-00955,46.55,28.23,0.0,39.956,-75.186,ACTIVE,6.071,6.215,6.274
2023-07-15T22:49:05Z,2023-07-15T18:49:05Z,MOD-PM-00955,48.36,28.24,0.0,39.956,-75.186,ACTIVE,5.121,5.375,5.741
2023-07-15T22:48:05Z,2023-07-15T18:48:05Z,MOD-PM-00955,50.1,28.23,0.0,39.956,-75.186,ACTIVE,5.246,5.461,5.523
2023-07-15T22:47:05Z,2023-07-15T18:47:05Z,MOD-PM-00955,50.14,28.23,0.0,39.956,-75.186,ACTIVE,5.41,5.659,5.715
2023-07-15T22:46:05Z,2023-07-15T18:46:05Z,MOD-PM-00955,50.26,28.22,0.0,39.956,-75.186,ACTIVE,5.97,6.325,6.385
2023-07-15T22:45:05Z,2023-07-15T18:45:05Z,MOD-PM-00955,50.32,28.21,0.0,39.956,-75.186,ACTIVE,5.339,5.853,6.637
2023-07-15T22:44:05Z,2023-07-15T18:44:05Z,MOD-PM-00955,50.22,28.2,0.0,39.956,-75.186,ACTIVE,5.833,6.193,6.362
2023-07-15T22:43:05Z,2023-07-15T18:43:05Z,MOD-PM-00955,50.64,28.19,0.0,39.956,-75.186,ACTIVE,5.53,5.916,6.028
2023-07-15T22:42:05Z,2023-07-15T18:42:05Z,MOD-PM-00955,50.56,28.17,0.0,39.956,-75.186,ACTIVE,4.868,5.064,5.064
2023-07-15T22:41:05Z,2023-07-15T18:41:05Z,MOD-PM-00955,50.44,28.16,0.0,39.956,-75.186,ACTIVE,5.209,5.5,8.121
2023-07-15T22:40:05Z,2023-07-15T18:40:05Z,MOD-PM-00955,50.35,28.16,0.0,39.956,-75.186,ACTIVE,5.65,5.861,5.919
