timestamp,timestamp_local,sn,rh,temp,lat,lon,device_state,pm1,pm25,pm10,co,no,no2,o3,co2
2023-07-15T22:16:19Z,2023-07-15T18:16:19Z,MOD-00353,59.4,25.2,39.9559,-75.18598,ACTIVE,6.193,6.453,7.689,363.057,1.574,7.039,22.755,
2023-07-15T22:15:19Z,2023-07-15T18:15:19Z,MOD-00353,59.3,25.2,39.9559,-75.18598,ACTIVE,6.801,6.941,8.916,365.591,1.668,6.465,22.474,
2023-07-15T22:14:19Z,2023-07-15T18:14:19Z,MOD-00353,59.2,25.1,39.9559,-75.18598,ACTIVE,6.001,6.124,6.321,362.68,1.562,9.117,22.503,
2023-07-15T22:13:19Z,2023-07-15T18:13:19Z,MOD-00353,58.9,25.1,39.9559,-75.18598,ACTIVE,5.99,6.115,6.193,357.967,1.564,7.882,22.899,
2023-07-15T22:12:19Z,2023-07-15T18:12:19Z,MOD-00353,58.8,25.1,39.9559,-75.18598,ACTIVE,6.352,6.575,6.891,360.912,1.564,7.76,21.689,
2023-07-15T22:11:19Z,2023-07-15T18:11:19Z,MOD-00353,58.8,25.1,39.9559,-75.18598,ACTIVE,6.524,6.714,7.375,357.217,1.562,7.816,21.379,
2023-07-15T22:10:19Z,2023-07-15T18:10:19Z,MOD-00353,58.6,25.1,39.9559,-75.18598,ACTIVE,6.091,6.161,6.585,355.717,1.563,7.388,21.747,
2023-07-15T22:09:19Z,2023-07-15T18:09:19Z,MOD-00353,58.1,25.1,39.9559,-75.18598,ACTIVE,6.126,6.271,6.271,350.736,2.175,7.413,22.202,
2023-07-15T22:08:19Z,2023-07-15T18:08:19Z,MOD-00353,57.2,25.1,39.9559,-75.18598,ACTIVE,6.164,6.356,6.621,347.68,2.301,20.124,22.77,
2023-07-15T22:07:19Z,2023-07-15T18:07:19Z,MOD-00353,55.2,25.1,39.9559,-75.18598,ACTIVE,6.681,6.776,7.377,353.616,2.36,5.182,26.076,
2023-07-15T21:36:19Z,2023-07-15T17:36:19Z,MOD-00353,53.5,25.2,39.9559,-75.18598,ACTIVE,7.905,8.014,8.014,365.194,2.514,7.886,25.941,
2023-07-15T21:35:19Z,2023-07-15T17:35:19Z,MOD-00353,53.8,25.3,39.9559,-75.18598,ACTIVE,8.289,8.458,9.124,368.783,2.506,9.913,24.958,
2023-07-15T21:34:19Z,2023-07-15T17:34:19Z,MOD-00353,53.9,25.3,39.9559,-75.18598,ACTIVE,8.254,8.381,8.755,363.376,2.508,10.315,26.433,
2023-07-15T21:33:19Z,2023-07-15T17:33:19Z,MOD-00353,54.2,25.3,39.9559,-75.18598,ACTIVE,7.877,8.144,10.997,371.783,2.507,10.501,26.05,
2023-07-15T21:32:19Z,2023-07-15T17:32:19Z,MOD-00353,54.2,25.3,39.9559,-75.18598,ACTIVE,8.124,8.305,8.539,379.583,2.506,7.299,27.254,
2023-07-15T21:31:19Z,2023-07-15T17:31:19Z,MOD-00353,55.9,25.3,39.9559,-75.18598,ACTIVE,8.791,8.95,8.95,380.018,2.36,4.268,19.195,
2023-07-15T21:30:19Z,2023-07-15T17:30:19Z,MOD-00353,61.1,25.3,39.9559,-75.18598,ACTIVE,8.042,8.25,10.948,382.072,1.729,9.938,22.268,
2023-07-15T21:29:18Z,2023-07-15T17:29:18Z,MOD-00353,61.2,25.3,39.9559,-75.18598,ACTIVE,9.124,9.498,9.802,380.359,1.73,11.914,22.866,
2023-07-15T21:28:18Z,2023-07-15T17:28:18Z,MOD-00353,61.4,25.3,39.9559,-75.18598,ACTIVE,9.088,9.37,10.884,380.217,1.731,13.483,21.868,
2023-07-15T21:27:18Z,2023-07-15T17:27:18Z,MOD-00353,61.7,25.3,39.9559,-75.18598,ACTIVE,9.244,9.53,9.867,381.236,1.807,11.161,21.782,
2023-07-15T21:26:18Z,2023-07-15T17:26:18Z,MOD-00353,61.7,25.3,39.9559,-75.18598,ACTIVE,9.243,9.52,9.63,378.773,1.807,10.245,21.467,
2023-07-15T21:25:18Z,2023-07-15T17:25:18Z,MOD-00353,61.8,25.2,39.9559,-75.18598,ACTIVE,9.112,9.586,9.805,380.646,1.808,12.444,22.385,
2023-07-15T21:24:18Z,2023-07-15T17:24:18Z,MOD-00353,61.7,25.2,39.9559,-75.18598,ACTIVE,9.934,10.19,12.878,387.696,1.807,11.171,21.784,
2023-07-15T21:23:18Z,2023-07-15T17:23:18Z,MOD-00353,61.7,25.2,39.9559,-75.18598,ACTIVE,9.785,10.003,10.636,384.412,1.806,13.043,20.841,
2023-07-15T21:22:18Z,2023-07-15T17:22:18Z,MOD-00353,61.9,25.2,39.9559,-75.18598,ACTIVE,9.537,9.787,10.051,379.754,1.809,12.088,20.782,
2023-07-15T21:21:18Z,2023-07-15T17:21:18Z,MOD-00353,61.8,25.2,39.9559,-75.18598,ACTIVE,8.761,9.02,11.183,374.899,1.808,11.704,21.441,
2023-07-15T21:20:18Z,2023-07-15T17:20:18Z,MOD-00353,61.9,25.2,39.9559,-75.18598,ACTIVE,9.909,10.214,12.194,381.396,1.809,11.524,20.467,
2023-07-15T21:19:18Z,2023-07-15T17:19:18Z,MOD-00353,61.8,25.2,39.9559,-75.18598,ACTIVE,9.301,9.642,9.827,371.615,1.808,11.358,20.497,
2023-07-15T21:18:18Z,2023-07-15T17:18:18Z,MOD-00353,61.7,25.1,39.9559,-75.18598,ACTIVE,9.955,10.221,10.406,370.757,1.706,10.725,20.528,
2023-07-15T21:17:18Z,2023-07-15T17:17:18Z,MOD-00353,61.0,25.1,39.9559,-75.18598,ACTIVE,8.855,9.105,10.487,366.328,1.729,14.558,21.047,
2023-07-15T21:11:18Z,2023-07-15T17:11:18Z,MOD-00353,56.3,25.2,39.9559,-75.18598,ACTIVE,10.327,10.528,10.605,367.721,2.304,7.6,23.946,
2023-07-15T21:10:18Z,2023-07-15T17:10:18Z,MOD-00353,56.2,25.3,39.9559,-75.18598,ACTIVE,10.869,11.178,22.05,373.647,2.305,7.366,23.975,
2023-07-15T21:09:18Z,2023-07-15T17:09:18Z,MOD-00353,56.1,25.3,39.9559,-75.18598,ACTIVE,9.854,10.037,11.397,373.308,2.306,7.289,23.699,
2023-07-15T21:08:18Z,2023-07-15T17:08:18Z,MOD-00353,56.4,25.3,39.9559,-75.18598,ACTIVE,11.104,11.349,11.661,375.147,2.312,6.374,24.223,
2023-07-15T21:07:18Z,2023-07-15T17:07:18Z,MOD-00353,56.8,25.3,39.9559,-75.18598,ACTIVE,10.755,10.894,11.086,374.863,2.302,5.489,25.027,
2023-07-15T21:06:18Z,2023-07-15T17:06:18Z,MOD-00353,56.4,25.3,39.9559,-75.18598,ACTIVE,10.135,10.364,10.975,384.589,2.301,6.374,26.053,
2023-07-15T21:05:18Z,2023-07-15T17:05:18Z,MOD-00353,56.5,25.3,39.9559,-75.18598,ACTIVE,10.882,11.085,11.316,389.855,2.294,4.352,19.313,
2023-07-15T21:04:18Z,2023-07-15T17:04:18Z,MOD-00353,62.0,25.3,39.9559,-75.18598,ACTIVE,9.347,9.489,9.722,382.665,1.81,9.984,21.066,
2023-07-15T21:03:18Z,2023-07-15T17:03:18Z,MOD-00353,62.0,25.3,39.9559,-75.18598,ACTIVE,9.293,9.489,9.525,388.001,1.81,10.778,20.751,
2023-07-15T21:02:18Z,2023-07-15T17:02:18Z,MOD-00353,62.2,25.3,39.9559,-75.18598,ACTIVE,10.533,10.701,12.571,383.754,1.811,12.531,21.638,
2023-07-15T20:51:18Z,2023-07-15T16:51:18Z,MOD-00353,60.4,25.1,39.9559,-75.18598,ACTIVE,10.132,10.318,12.305,357.723,1.633,11.928,21.534,
2023-07-15T20:50:18Z,2023-07-15T16:50:18Z,MOD-00353,59.2,25.1,39.9559,-75.18598,ACTIVE,10.392,10.682,11.564,354.47,1.568,12.679,24.986,
2023-07-15T20:49:18Z,2023-07-15T16:49:18Z,MOD-00353,55.9,25.1,39.9559,-75.18598,ACTIVE,10.57,10.599,11.097,363.792,2.317,6.546,25.277,
2023-07-15T20:48:18Z,2023-07-15T16:48:18Z,MOD-00353,55.5,25.2,39.9559,-75.18598,ACTIVE,10.988,11.154,11.192,365.005,2.341,10.94,24.173,
2023-07-15T20:47:18Z,2023-07-15T16:47:18Z,MOD-00353,55.5,25.2,39.9559,-75.18598,ACTIVE,10.276,10.484,11.296,362.953,2.353,9.155,24.477,
2023-07-15T20:46:18Z,2023-07-15T16:46:18Z,MOD-00353,55.4,25.2,39.9559,-75.18598,ACTIVE,10.241,10.474,10.96,370.002,2.355,11.17,24.201,
2023-07-15T20:45:18Z,2023-07-15T16:45:18Z,MOD-00353,55.3,25.2,39.9559,-75.18598,ACTIVE,9.484,9.659,10.25,367.61,2.356,11.645,23.926,
2023-07-15T20:44:18Z,2023-07-15T16:44:18Z,MOD-00353,55.5,25.3,39.9559,-75.18598,ACTIVE,9.946,10.092,10.17,363.471,2.352,12.508,24.781,
2023-07-15T20:43:18Z,2023-07-15T16:43:18Z,MOD-00353,55.7,25.3,39.9559,-75.18598,ACTIVE,10.247,10.368,10.407,369.897,2.347,10.714,23.51,
2023-07-15T20:42:18Z,2023-07-15T16:42:18Z,MOD-00353,55.6,25.3,39.9559,-75.18598,ACTIVE,10.776,11.044,11.206,375.715,2.35,11.667,24.753,
2023-07-15T20:36:18Z,2023-07-15T16:36:18Z,MOD-00353,62.1,25.3,39.9559,-75.18598,ACTIVE,9.14,9.262,10.593,382.183,1.811,16.825,21.981,
2023-07-15T20:35:18Z,2023-07-15T16:35:18Z,MOD-00353,62.1,25.3,39.9559,-75.18598,ACTIVE,9.468,9.575,9.755,381.773,1.811,18.048,22.296,
2023-07-15T20:34:18Z,2023-07-15T16:34:18Z,MOD-00353,62.2,25.3,39.9559,-75.18598,ACTIVE,9.097,9.326,9.363,380.06,1.811,20.571,21.953,
2023-07-15T20:33:18Z,2023-07-15T16:33:18Z,MOD-00353,61.9,25.2,39.9559,-75.18598,ACTIVE,9.945,10.231,10.37,380.165,1.81,11.584,22.356,
2023-07-15T20:32:18Z,2023-07-15T16:32:18Z,MOD-00353,61.8,25.2,39.9559,-75.18598,ACTIVE,9.818,10.056,10.161,375.31,1.808,11.212,21.441,
2023-07-15T20:31:18Z,2023-07-15T16:31:18Z,MOD-00353,61.8,25.2,39.9559,-75.18598,ACTIVE,9.288,9.426,9.712,378.594,1.809,11.546,22.07,
2023-07-15T20:30:18Z,2023-07-15T16:30:18Z,MOD-00353,61.5,25.2,39.9559,-75.18598,ACTIVE,9.63,9.821,10.037,378.807,1.807,9.383,21.527,
2023-07-15T20:29:18Z,2023-07-15T16:29:18Z,MOD-00353,61.5,25.2,39.9559,-75.18598,ACTIVE,9.226,9.404,10.593,376.344,1.806,9.333,21.527,
2023-07-15T20:28:18Z,2023-07-15T16:28:18Z,MOD-00353,61.4,25.2,39.9559,-75.18598,ACTIVE,9.323,9.472,9.508,368.205,1.806,12.67,21.556,
2023-07-15T20:27:18Z,2023-07-15T16:27:18Z,MOD-00353,61.3,25.2,39.9559,-75.18598,ACTIVE,8.625,8.79,8.901,376.075,1.731,11.653,22.213,
2023-07-15T20:16:18Z,2023-07-15T16:16:18Z,MOD-00353,55.4,25.3,39.9559,-75.18598,ACTIVE,9.36,9.469,9.469,370.521,2.341,12.682,25.719,
2023-07-15T20:15:18Z,2023-07-15T16:15:18Z,MOD-00353,55.2,25.3,39.9559,-75.18598,ACTIVE,9.603,9.837,9.995,370.663,2.356,13.228,26.38,
2023-07-15T20:14:18Z,2023-07-15T16:14:18Z,MOD-00353,55.3,25.3,39.9559,-75.18598,ACTIVE,9.467,9.609,10.211,379.212,2.355,11.485,26.655,
2023-07-15T20:13:18Z,2023-07-15T16:13:18Z,MOD-00353,55.6,25.3,39.9559,-75.18598,ACTIVE,10.396,10.511,10.587,385.978,2.384,4.616,20.503,
2023-07-15T20:12:18Z,2023-07-15T16:12:18Z,MOD-00353,60.7,25.3,39.9559,-75.18598,ACTIVE,8.889,8.969,9.004,379.072,1.634,6.301,23.32,
2023-07-15T20:11:18Z,2023-07-15T16:11:18Z,MOD-00353,60.8,25.3,39.9559,-75.18598,ACTIVE,8.007,8.207,8.317,376.128,1.634,8.774,22.041,
2023-07-15T20:10:18Z,2023-07-15T16:10:18Z,MOD-00353,61.0,25.3,39.9559,-75.18598,ACTIVE,9.535,9.704,9.964,380.091,1.729,8.719,22.296,
2023-07-15T20:09:18Z,2023-07-15T16:09:18Z,MOD-00353,61.1,25.3,39.9559,-75.18598,ACTIVE,8.246,8.421,8.491,381.251,1.73,9.128,22.894,
2023-07-15T20:08:18Z,2023-07-15T16:08:18Z,MOD-00353,60.9,25.2,39.9559,-75.18598,ACTIVE,9.32,9.527,9.857,380.054,1.728,7.429,23.266,
2023-07-15T20:07:18Z,2023-07-15T16:07:18Z,MOD-00353,60.8,25.2,39.9559,-75.18598,ACTIVE,8.301,8.415,8.452,378.893,1.634,7.89,23.607,
2023-07-15T20:06:18Z,2023-07-15T16:06:18Z,MOD-00353,61.1,25.2,39.9559,-75.18598,ACTIVE,9.622,9.721,10.691,373.754,1.73,9.516,23.21,
2023-07-15T20:05:18Z,2023-07-15T16:05:18Z,MOD-00353,60.8,25.2,39.9559,-75.18598,ACTIVE,9.066,9.245,9.807,373.967,1.728,11.142,22.668,
2023-07-15T20:04:18Z,2023-07-15T16:04:18Z,MOD-00353,60.6,25.2,39.9559,-75.18598,ACTIVE,8.353,8.532,8.605,379.446,1.633,9.077,23.35,
2023-07-15T20:03:18Z,2023-07-15T16:03:18Z,MOD-00353,60.3,25.2,39.9559,-75.18598,ACTIVE,9.222,9.388,9.461,372.27,1.633,6.647,22.81,
2023-07-15T20:02:18Z,2023-07-15T16:02:18Z,MOD-00353,60.2,25.1,39.9559,-75.18598,ACTIVE,8.721,8.905,9.055,369.77,1.633,7.225,22.216,
2023-07-15T19:56:18Z,2023-07-15T15:56:18Z,MOD-00353,54.6,25.1,39.9559,-75.18598,ACTIVE,9.248,9.351,9.351,351.579,2.315,14.29,25.636,
2023-07-15T19:55:18Z,2023-07-15T15:55:18Z,MOD-00353,54.2,25.1,39.9559,-75.18598,ACTIVE,8.939,9.035,9.076,364.178,2.514,9.657,25.746,
2023-07-15T19:54:18Z,2023-07-15T15:54:18Z,MOD-00353,54.3,25.2,39.9559,-75.18598,ACTIVE,8.867,8.967,9.007,363.394,2.509,14.805,25.117,
2023-07-15T19:53:18Z,2023-07-15T15:53:18Z,MOD-00353,54.6,25.2,39.9559,-75.18598,ACTIVE,8.937,8.991,9.031,359.487,2.388,15.437,26.241,
2023-07-15T19:52:18Z,2023-07-15T15:52:18Z,MOD-00353,54.4,25.2,39.9559,-75.18598,ACTIVE,8.85,8.964,8.964,362.502,2.511,14.801,26.295,
2023-07-15T19:51:18Z,2023-07-15T15:51:18Z,MOD-00353,54.5,25.2,39.9559,-75.18598,ACTIVE,8.81,8.948,9.518,364.484,2.508,14.162,26.57,
2023-07-15T19:50:18Z,2023-07-15T15:50:18Z,MOD-00353,54.7,25.3,39.9559,-75.18598,ACTIVE,9.135,9.247,9.475,364.86,2.385,14.332,26.818,
2023-07-15T19:49:18Z,2023-07-15T15:49:18Z,MOD-00353,54.5,25.3,39.9559,-75.18598,ACTIVE,8.758,8.853,9.081,374.033,2.397,13.239,26.57,
2023-07-15T19:48:18Z,2023-07-15T15:48:18Z,MOD-00353,54.6,25.3,39.9559,-75.18598,ACTIVE,7.967,8.047,8.088,376.836,2.397,10.727,27.75,
2023-07-15T19:47:18Z,2023-07-15T15:47:18Z,MOD-00353,56.2,25.3,39.9559,-75.18598,ACTIVE,8.319,8.515,8.515,380.626,2.238,6.592,20.624,
2023-07-15T18:51:18Z,2023-07-15T14:51:18Z,MOD-00353,60.3,25.2,39.9559,-75.18598,ACTIVE,8.641,8.762,8.799,375.143,1.633,8.091,23.434,
2023-07-15T18:50:18Z,2023-07-15T14:50:18Z,MOD-00353,60.2,25.2,39.9559,-75.18598,ACTIVE,8.203,8.386,8.948,374.804,1.634,7.345,22.839,
2023-07-15T18:49:18Z,2023-07-15T14:49:18Z,MOD-00353,60.3,25.2,39.9559,-75.18598,ACTIVE,8.339,8.42,8.612,374.733,1.633,6.967,23.746,
2023-07-15T18:48:18Z,2023-07-15T14:48:18Z,MOD-00353,60.1,25.2,39.9559,-75.18598,ACTIVE,7.553,7.706,7.744,377.748,1.634,6.616,22.867,
2023-07-15T18:47:18Z,2023-07-15T14:47:18Z,MOD-00353,60.3,25.2,39.9559,-75.18598,ACTIVE,8.165,8.33,8.555,375.964,1.634,8.547,23.434,
2023-07-15T18:46:18Z,2023-07-15T14:46:18Z,MOD-00353,60.4,25.2,39.9559,-75.18598,ACTIVE,8.134,8.235,8.683,370.557,1.634,7.95,23.094,
2023-07-15T18:45:18Z,2023-07-15T14:45:18Z,MOD-00353,60.3,25.2,39.9559,-75.18598,ACTIVE,8.064,8.197,8.234,367.344,1.633,8.349,23.122,
2023-07-15T18:44:18Z,2023-07-15T14:44:18Z,MOD-00353,60.2,25.1,39.9559,-75.18598,ACTIVE,8.12,8.281,8.353,366.486,1.633,10.473,23.153,
2023-07-15T18:43:18Z,2023-07-15T14:43:18Z,MOD-00353,59.8,25.1,39.9559,-75.18598,ACTIVE,8.376,8.468,10.672,362.254,1.633,9.579,22.642,
2023-07-15T18:42:18Z,2023-07-15T14:42:18Z,MOD-00353,59.4,25.1,39.9559,-75.18598,ACTIVE,8.832,8.947,8.985,362.538,1.573,10.346,22.756,
2023-07-15T18:21:18Z,2023-07-15T14:21:18Z,MOD-00353,59.9,25.2,39.9559,-75.18598,ACTIVE,7.69,7.798,9.771,371.322,1.633,6.292,23.547,
2023-07-15T18:20:18Z,2023-07-15T14:20:18Z,MOD-00353,59.5,25.2,39.9559,-75.18598,ACTIVE,7.947,8.05,8.088,374.89,1.574,7.607,23.659,
2023-07-15T18:19:18Z,2023-07-15T14:19:18Z,MOD-00353,59.4,25.2,39.9559,-75.18598,ACTIVE,7.1,7.21,7.79,370.035,1.574,7.037,23.376,
2023-07-15T18:18:18Z,2023-07-15T14:18:18Z,MOD-00353,59.5,25.1,39.9559,-75.18598,ACTIVE,7.18,7.313,7.35,365.341,1.574,9.202,22.728,
2023-07-15T18:17:18Z,2023-07-15T14:17:18Z,MOD-00353,59.3,25.1,39.9559,-75.18598,ACTIVE,7.918,8.036,8.073,364.251,1.573,8.996,23.406,
2023-07-15T18:16:18Z,2023-07-15T14:16:18Z,MOD-00353,58.8,25.1,39.9559,-75.18598,ACTIVE,7.574,7.71,7.942,357.628,1.562,7.87,22.308,
2023-07-15T18:15:18Z,2023-07-15T14:15:18Z,MOD-00353,58.1,25.1,39.9559,-75.18598,ACTIVE,7.845,7.975,8.016,352.788,2.19,10.079,24.36,
2023-07-15T18:14:18Z,2023-07-15T14:14:18Z,MOD-00353,56.2,25.1,39.9559,-75.18598,ACTIVE,7.887,8.036,10.409,355.369,2.313,7.362,28.549,
2023-07-15T18:13:18Z,2023-07-15T14:13:18Z,MOD-00353,54.0,25.1,39.9559,-75.18598,ACTIVE,8.011,8.144,8.187,354.058,2.514,7.515,26.404,
2023-07-15T18:12:18Z,2023-07-15T14:12:18Z,MOD-00353,54.0,25.1,39.9559,-75.18598,ACTIVE,8.137,8.237,8.237,358.984,2.515,7.388,26.705,
2023-07-15T17:16:18Z,2023-07-15T13:16:18Z,MOD-00353,53.7,25.2,39.9559,-75.18598,ACTIVE,7.19,7.257,7.257,365.462,2.514,10.033,27.088,
2023-07-15T17:15:18Z,2023-07-15T13:15:18Z,MOD-00353,54.0,25.3,39.9559,-75.18598,ACTIVE,7.782,7.869,7.869,369.462,2.508,11.958,27.308,
2023-07-15T17:14:18Z,2023-07-15T13:14:18Z,MOD-00353,54.3,25.3,39.9559,-75.18598,ACTIVE,7.498,7.615,7.841,370.891,2.505,12.352,27.227,
2023-07-15T17:13:18Z,2023-07-15T13:13:18Z,MOD-00353,54.3,25.3,39.9559,-75.18598,ACTIVE,7.474,7.542,7.73,375.407,2.505,10.814,27.227,
2023-07-15T17:12:18Z,2023-07-15T13:12:18Z,MOD-00353,54.4,25.3,39.9559,-75.18598,ACTIVE,7.792,7.882,8.111,380.673,2.505,7.578,28.105,
2023-07-15T17:11:18Z,2023-07-15T13:11:18Z,MOD-00353,57.6,25.3,39.9559,-75.18598,ACTIVE,6.818,6.938,7.17,376.348,1.619,5.65,21.12,
2023-07-15T17:10:18Z,2023-07-15T13:10:18Z,MOD-00353,60.0,25.3,39.9559,-75.18598,ACTIVE,7.863,8.012,8.123,375.464,1.634,8.36,23.516,
2023-07-15T17:09:18Z,2023-07-15T13:09:18Z,MOD-00353,60.1,25.3,39.9559,-75.18598,ACTIVE,7.123,7.269,7.567,377.035,1.633,8.192,24.423,
2023-07-15T17:08:18Z,2023-07-15T13:08:18Z,MOD-00353,60.2,25.3,39.9559,-75.18598,ACTIVE,7.007,7.238,7.351,378.196,1.634,9.477,24.395,
2023-07-15T17:07:18Z,2023-07-15T13:07:18Z,MOD-00353,60.3,25.3,39.9559,-75.18598,ACTIVE,7.22,7.376,7.449,378.535,1.634,8.141,24.367,
2023-07-15T16:21:18Z,2023-07-15T12:21:18Z,MOD-00353,54.6,25.3,39.9559,-75.18598,ACTIVE,7.833,8.008,8.314,390.383,2.394,10.976,28.354,
2023-07-15T16:20:18Z,2023-07-15T12:20:18Z,MOD-00353,54.7,25.3,39.9559,-75.18598,ACTIVE,8.364,8.587,19.645,396.469,2.394,8.211,29.535,
2023-07-15T16:19:18Z,2023-07-15T12:19:18Z,MOD-00353,57.0,25.3,39.9559,-75.18598,ACTIVE,7.68,7.792,7.832,400.173,2.225,8.237,22.523,
2023-07-15T16:18:18Z,2023-07-15T12:18:18Z,MOD-00353,60.1,25.3,39.9559,-75.18598,ACTIVE,8.201,8.293,8.833,394.687,1.634,8.216,25.045,
2023-07-15T16:17:18Z,2023-07-15T12:17:18Z,MOD-00353,60.2,25.3,39.9559,-75.18598,ACTIVE,8.299,8.421,8.421,389.69,1.634,8.48,25.953,
2023-07-15T16:16:18Z,2023-07-15T12:16:18Z,MOD-00353,60.4,25.3,39.9559,-75.18598,ACTIVE,8.59,8.728,9.477,397.758,1.634,9.753,24.964,
2023-07-15T16:15:18Z,2023-07-15T12:15:18Z,MOD-00353,60.6,25.2,39.9559,-75.18598,ACTIVE,7.776,7.858,8.272,398.74,1.634,7.297,26.163,
2023-07-15T16:14:18Z,2023-07-15T12:14:18Z,MOD-00353,60.5,25.2,39.9559,-75.18598,ACTIVE,7.238,7.315,7.352,395.937,1.634,8.734,25.565,
2023-07-15T16:13:18Z,2023-07-15T12:13:18Z,MOD-00353,60.5,25.2,39.9559,-75.18598,ACTIVE,8.407,8.576,10.473,397.579,1.634,8.694,25.877,
2023-07-15T16:12:18Z,2023-07-15T12:12:18Z,MOD-00353,60.5,25.2,39.9559,-75.18598,ACTIVE,8.236,8.358,8.399,395.527,1.635,8.336,25.877,
2023-07-15T16:11:18Z,2023-07-15T12:11:18Z,MOD-00353,60.6,25.2,39.9559,-75.18598,ACTIVE,8.59,8.75,8.825,387.656,1.634,7.705,25.851,
2023-07-15T16:10:18Z,2023-07-15T12:10:18Z,MOD-00353,60.3,25.2,39.9559,-75.18598,ACTIVE,7.897,8.015,8.211,392.385,1.634,6.967,25.931,
2023-07-15T16:09:18Z,2023-07-15T12:09:18Z,MOD-00353,60.3,25.1,39.9559,-75.18598,ACTIVE,8.023,8.145,8.183,384.067,1.634,6.913,25.935,
2023-07-15T16:08:18Z,2023-07-15T12:08:18Z,MOD-00353,60.0,25.1,39.9559,-75.18598,ACTIVE,7.683,7.793,7.831,396.184,1.633,7.266,25.703,
2023-07-15T16:07:18Z,2023-07-15T12:07:18Z,MOD-00353,59.9,25.1,39.9559,-75.18598,ACTIVE,8.913,9.025,9.201,388.045,1.633,8.021,25.418,
2023-07-15T16:06:18Z,2023-07-15T12:06:18Z,MOD-00353,59.8,25.1,39.9559,-75.18598,ACTIVE,8.087,8.229,8.304,385.243,1.632,9.896,26.068,
2023-07-15T16:05:18Z,2023-07-15T12:05:18Z,MOD-00353,58.7,25.1,39.9559,-75.18598,ACTIVE,8.755,8.983,12.221,381.508,1.572,7.576,26.669,
2023-07-15T16:04:18Z,2023-07-15T12:04:18Z,MOD-00353,57.2,25.1,39.9559,-75.18598,ACTIVE,8.123,8.194,8.737,382.573,2.303,20.36,29.213,
2023-07-15T16:03:18Z,2023-07-15T12:03:18Z,MOD-00353,54.7,25.1,39.9559,-75.18598,ACTIVE,8.976,9.074,9.074,380.654,2.389,12.54,29.842,
2023-07-15T16:02:18Z,2023-07-15T12:02:18Z,MOD-00353,54.6,25.1,39.9559,-75.18598,ACTIVE,8.929,9.101,9.182,380.315,2.402,14.076,29.867,
2023-07-15T15:16:18Z,2023-07-15T11:16:18Z,MOD-00353,60.0,25.1,39.9559,-75.18598,ACTIVE,7.358,7.529,8.145,406.037,1.634,7.246,25.391,
2023-07-15T15:15:18Z,2023-07-15T11:15:18Z,MOD-00353,59.8,25.1,39.9559,-75.18598,ACTIVE,7.687,7.797,9.07,400.842,1.633,9.896,25.445,
2023-07-15T15:14:18Z,2023-07-15T11:14:18Z,MOD-00353,59.2,25.1,39.9559,-75.18598,ACTIVE,7.918,8.054,8.284,398.805,1.572,11.264,26.537,
2023-07-15T15:13:18Z,2023-07-15T11:13:18Z,MOD-00353,58.0,25.1,39.9559,-75.18598,ACTIVE,8.651,8.831,8.871,397.194,2.179,7.797,27.162,
2023-07-15T15:12:18Z,2023-07-15T11:12:18Z,MOD-00353,55.5,25.1,39.9559,-75.18598,ACTIVE,7.891,7.974,8.202,396.917,2.383,3.125,31.16,
2023-07-15T15:11:18Z,2023-07-15T11:11:18Z,MOD-00353,54.3,25.1,39.9559,-75.18598,ACTIVE,8.181,8.317,8.951,400.232,2.513,14.893,29.339,
2023-07-15T15:10:18Z,2023-07-15T11:10:18Z,MOD-00353,54.3,25.1,39.9559,-75.18598,ACTIVE,8.184,8.317,9.533,399.001,2.512,11.574,29.943,
2023-07-15T15:09:18Z,2023-07-15T11:09:18Z,MOD-00353,54.2,25.2,39.9559,-75.18598,ACTIVE,8.322,8.467,8.507,399.59,2.51,15.051,29.966,
2023-07-15T15:08:18Z,2023-07-15T11:08:18Z,MOD-00353,54.2,25.2,39.9559,-75.18598,ACTIVE,8.934,9.097,9.363,402.874,2.51,11.938,29.665,
2023-07-15T15:07:18Z,2023-07-15T11:07:18Z,MOD-00353,54.2,25.2,39.9559,-75.18598,ACTIVE,7.532,7.607,7.799,411.905,2.51,9.878,29.665,
2023-07-15T15:06:18Z,2023-07-15T11:06:18Z,MOD-00353,54.5,25.2,39.9559,-75.18598,ACTIVE,8.033,8.195,8.427,402.661,2.507,14.162,29.286,
2023-07-15T15:05:18Z,2023-07-15T11:05:18Z,MOD-00353,54.5,25.2,39.9559,-75.18598,ACTIVE,8.732,8.796,9.326,407.177,2.507,13.607,30.192,
2023-07-15T15:04:18Z,2023-07-15T11:04:18Z,MOD-00353,54.7,25.3,39.9559,-75.18598,ACTIVE,8.211,8.376,8.376,405.09,2.395,14.002,29.837,
2023-07-15T15:03:18Z,2023-07-15T11:03:18Z,MOD-00353,54.6,25.3,39.9559,-75.18598,ACTIVE,8.645,8.805,8.929,406.803,2.392,10.976,30.466,
2023-07-15T15:02:18Z,2023-07-15T11:02:18Z,MOD-00353,54.7,25.3,39.9559,-75.18598,ACTIVE,7.895,8.071,8.64,415.353,2.395,9.585,31.347,
2023-07-15T15:01:18Z,2023-07-15T11:01:18Z,MOD-00353,57.0,25.3,39.9559,-75.18598,ACTIVE,7.935,8.129,9.223,410.435,1.727,6.174,23.441,
