timestamp,timestamp_local,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10
2023-04-30T23:20:03Z,2023-04-30T19:20:03Z,MOD-PM-00955,40.85,25.45,0.0,39.956,-75.186,ACTIVE,0.944,0.99,0.99
2023-04-30T23:19:03Z,2023-04-30T19:19:03Z,MOD-PM-00955,40.68,25.45,0.0,39.956,-75.186,ACTIVE,0.875,0.975,1.042
2023-04-30T23:18:03Z,2023-04-30T19:18:03Z,MOD-PM-00955,40.71,25.45,0.0,39.956,-75.186,ACTIVE,0.909,0.978,0.978
2023-04-30T23:17:03Z,2023-04-30T19:17:03Z,MOD-PM-00955,40.65,25.44,0.0,39.956,-75.186,ACTIVE,1.249,1.317,1.386
2023-04-30T23:16:03Z,2023-04-30T19:16:03Z,MOD-PM-00955,40.71,25.45,0.0,39.956,-75.186,ACTIVE,0.946,1.023,1.023
2023-04-30T23:15:03Z,2023-04-30T19:15:03Z,MOD-PM-00955,40.67,25.45,0.0,39.956,-75.186,ACTIVE,1.353,1.443,1.523
2023-04-30T23:14:03Z,2023-04-30T19:14:03Z,MOD-PM-00955,40.66,25.45,0.0,39.956,-75.186,ACTIVE,0.95,1.028,1.971
2023-04-30T23:13:03Z,2023-04-30T19:13:03Z,MOD-PM-00955,40.66,25.45,0.0,39.956,-75.186,ACTIVE,0.8,0.933,0.933
2023-04-30T23:12:03Z,2023-04-30T19:12:03Z,MOD-PM-00955,40.67,25.44,0.0,39.956,-75.186,ACTIVE,0.804,0.932,0.932
2023-04-30T23:11:03Z,2023-04-30T19:11:03Z,MOD-PM-00955,40.66,25.45,0.0,39.956,-75.186,ACTIVE,1.665,1.699,1.699
2023-04-30T23:10:03Z,2023-04-30T19:10:03Z,MOD-PM-00955,40.64,25.45,0.0,39.956,-75.186,ACTIVE,1.268,1.329,1.329
2023-04-30T23:09:03Z,2023-04-30T19:09:03Z,MOD-PM-00955,40.62,25.44,0.0,39.956,-75.186,ACTIVE,0.581,0.714,0.714
2023-04-30T23:08:03Z,2023-04-30T19:08:03Z,MOD-PM-00955,40.63,25.44,0.0,39.956,-75.186,ACTIVE,1.208,1.259,1.259
2023-04-30T23:07:03Z,2023-04-30T19:07:03Z,MOD-PM-00955,40.6,25.44,0.0,39.956,-75.186,ACTIVE,0.811,0.914,0.914
2023-04-30T23:06:03Z,2023-04-30T19:06:03Z,MOD-PM-00955,40.59,25.44,0.0,39.956,-75.186,ACTIVE,1.186,1.218,1.519
2023-04-30T23:05:03Z,2023-04-30T19:05:03Z,MOD-PM-00955,40.6,25.45,0.0,39.956,-75.186,ACTIVE,1.532,1.639,1.639
2023-04-30T23:04:03Z,2023-04-30T19:04:03Z,MOD-PM-00955,40.59,25.45,0.0,39.956,-75.186,ACTIVE,0.892,0.947,0.947
2023-04-30T23:03:03Z,2023-04-30T19:03:03Z,MOD-PM-00955,40.6,25.44,0.0,39.956,-75.186,ACTIVE,1.112,1.2,1.2
2023-04-30T23:02:03Z,2023-04-30T19:02:03Z,MOD-PM-00955,40.58,25.44,0.0,39.956,-75.186,ACTIVE,0.924,0.957,0.957
2023-04-30T23:01:03Z,2023-04-30T19:01:03Z,MOD-PM-00955,40.62,25.44,0.0,39.956,-75.186,ACTIVE,1.023,1.032,1.032
2023-04-30T23:00:03Z,2023-04-30T19:00:03Z,MOD-PM-00955,40.61,25.44,0.0,39.956,-75.186,ACTIVE,1.101,1.131,1.404
2023-04-30T22:59:03Z,2023-04-30T18:59:03Z,MOD-PM-00955,40.56,25.45,0.0,39.956,-75.186,ACTIVE,0.861,0.954,1.018
